schema_version,operation,metric_unit,k,r,profile,method,wire_scope,confidence,transform_side,candidate_transform_side,parent_size,candidate_size,transmitted_size,padded_coordinates,shortened_coordinates,punctured_coordinates,parent_inflation,parent_field,candidate_field,padding_forces_gf16,gf8_boundary_rescue_candidate,butterfly_equivalents,xor_byte_ops,fixed_multiplications,load_byte_ops,store_byte_ops,temporary_shard_slots,irregular_boundary_ops,transform_passes,copied_shard_bytes,zero_filled_shard_bytes,symbolic_score,gain_vs_padded
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,64,48,48,16,15,1,1.333333333,gf8,gf8,false,false,0,480,495,495,15,1,0,1,0,0,1980,0.654040404
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,64,48,48,16,15,1,1.333333333,gf8,gf8,false,false,5184,5184,5184,10368,5184,192,6,18,0,0,31128,0.041602416
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,48,80,31,49,2.666666667,gf8,gf8,false,false,384,768,384,880,911,128,0,12,112,31,3327,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,48,80,31,49,2.666666667,gf8,gf8,false,false,335,670,335,782,782,128,1,12,112,0,2908,1.144085282
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,48,80,31,49,2.666666667,gf8,gf8,false,false,316,632,316,744,744,128,2,12,112,0,2760,1.205434783
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,48,80,31,49,2.666666667,gf8,gf8,false,false,316,632,316,744,744,64,12,12,112,0,2800,1.188214286
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,48,48,80,31,49,2.666666667,gf8,gf8,false,false,160,386,226,533,467,33,2,12,81,0,1846,1.80227519
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,48,48,80,31,49,2.666666667,gf8,gf8,false,false,160,384,226,531,467,33,4,14,81,0,1850,1.798378378
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,48,48,80,31,49,2.666666667,gf8,gf8,false,false,0,480,495,495,15,1,0,1,0,0,1980,1.68030303
leopard2-c0-v2,systematic_encode,per_payload_byte,33,15,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,48,48,80,31,49,2.666666667,gf8,gf8,false,false,5184,5184,5184,10368,5184,192,6,18,0,0,31128,0.106881264
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,32,32,128,128,50,78,63,15,2.56,gf8,gf8,false,false,240,512,240,626,625,64,0,15,82,31,2243,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,128,128,50,78,63,15,2.56,gf8,gf8,false,false,191,414,191,528,496,64,1,15,82,0,1824,1.229714912
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,128,128,50,78,63,15,2.56,gf8,gf8,false,false,191,414,191,528,496,64,2,15,82,0,1828,1.22702407
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,32,32,128,128,50,78,63,15,2.56,gf8,gf8,false,false,191,414,191,528,496,32,10,15,82,0,1860,1.205913978
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,32,17,128,50,50,78,63,15,2.56,gf8,gf8,false,false,96,260,147,395,327,17,3,15,67,0,1288,1.741459627
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,32,17,128,50,50,78,63,15,2.56,gf8,gf8,false,false,96,257,147,392,327,17,6,18,67,0,1294,1.733384853
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,17,128,50,50,78,63,15,2.56,gf8,gf8,false,false,0,544,561,561,17,1,0,1,0,0,2244,0.999554367
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,17,128,50,50,78,63,15,2.56,gf8,gf8,false,false,5400,5400,5400,10800,5400,200,6,18,0,0,32424,0.069177153
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,50,78,31,47,2.56,gf8,gf8,false,false,384,768,384,882,913,128,0,12,114,31,3331,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,50,78,31,47,2.56,gf8,gf8,false,false,335,670,335,784,784,128,1,12,114,0,2912,1.143887363
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,50,78,31,47,2.56,gf8,gf8,false,false,320,640,320,754,754,128,2,12,114,0,2796,1.191344778
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,50,78,31,47,2.56,gf8,gf8,false,false,320,640,320,754,754,64,12,12,114,0,2836,1.174541608
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,50,50,78,31,47,2.56,gf8,gf8,false,false,160,386,226,535,469,33,2,12,83,0,1850,1.800540541
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,50,50,78,31,47,2.56,gf8,gf8,false,false,160,384,226,533,469,33,4,14,83,0,1854,1.796655879
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,50,50,78,31,47,2.56,gf8,gf8,false,false,0,544,561,561,17,1,0,1,0,0,2244,1.484402852
leopard2-c0-v2,systematic_encode,per_payload_byte,33,17,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,50,50,78,31,47,2.56,gf8,gf8,false,false,5400,5400,5400,10800,5400,200,6,18,0,0,32424,0.102732544
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,32,32,128,128,64,64,63,1,2.0,gf8,gf8,false,false,240,512,240,640,639,64,0,15,96,31,2271,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,128,128,64,64,63,1,2.0,gf8,gf8,false,false,191,414,191,542,510,64,1,15,96,0,1852,1.226241901
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,128,128,64,64,63,1,2.0,gf8,gf8,false,false,191,414,191,542,510,64,2,15,96,0,1856,1.223599138
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,32,32,128,128,64,64,63,1,2.0,gf8,gf8,false,false,191,414,191,542,510,32,10,15,96,0,1888,1.202860169
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,32,31,128,64,64,64,63,1,2.0,gf8,gf8,false,false,147,697,519,1195,792,31,12,42,95,0,3770,0.602387268
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,32,31,128,64,64,64,63,1,2.0,gf8,gf8,false,false,96,1573,1491,3094,1083,31,6,18,95,0,8756,0.259365007
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,31,128,64,64,64,63,1,2.0,gf8,gf8,false,false,0,992,1023,1023,31,1,0,1,0,0,4092,0.554985337
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,31,128,64,64,64,63,1,2.0,gf8,gf8,false,false,6912,6912,6912,13824,6912,256,6,18,0,0,41496,0.054728167
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,64,64,31,33,2.0,gf8,gf8,false,false,384,768,384,896,927,128,0,12,128,31,3359,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,64,64,31,33,2.0,gf8,gf8,false,false,335,670,335,798,798,128,1,12,128,0,2940,1.142517007
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,64,64,31,33,2.0,gf8,gf8,false,false,334,668,334,796,796,128,2,12,128,0,2936,1.144073569
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,64,64,31,33,2.0,gf8,gf8,false,false,334,668,334,796,796,64,12,12,128,0,2976,1.128696237
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,64,64,64,31,33,2.0,gf8,gf8,false,false,160,386,226,549,483,33,2,12,97,0,1878,1.788604899
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,64,64,64,31,33,2.0,gf8,gf8,false,false,160,384,226,547,483,33,4,14,97,0,1882,1.784803401
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,64,64,64,31,33,2.0,gf8,gf8,false,false,0,992,1023,1023,31,1,0,1,0,0,4092,0.82086999
leopard2-c0-v2,systematic_encode,per_payload_byte,33,31,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,64,64,64,31,33,2.0,gf8,gf8,false,false,6912,6912,6912,13824,6912,256,6,18,0,0,41496,0.080947561
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,384,768,384,898,929,128,0,12,130,31,3363,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,335,670,335,800,800,128,1,12,130,0,2944,1.14232337
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,335,670,335,800,800,128,2,12,130,0,2948,1.140773406
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,335,670,335,800,800,64,12,12,130,0,2988,1.125502008
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,160,386,226,551,485,33,2,12,99,0,1882,1.786928799
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,160,384,226,549,485,33,4,14,99,0,1886,1.783138918
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,0,1056,1089,1089,33,1,0,1,0,0,4356,0.772038567
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,9702,9702,9702,19404,9702,264,7,21,0,0,58240,0.057743819
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,384,768,384,898,929,128,0,12,130,31,3363,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,335,670,335,800,800,128,1,12,130,0,2944,1.14232337
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,335,670,335,800,800,128,2,12,130,0,2948,1.140773406
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,66,62,31,31,1.939393939,gf8,gf8,false,false,335,670,335,800,800,64,12,12,130,0,2988,1.125502008
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,160,386,226,551,485,33,2,12,99,0,1882,1.786928799
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,160,384,226,549,485,33,4,14,99,0,1886,1.783138918
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,0,1056,1089,1089,33,1,0,1,0,0,4356,0.772038567
leopard2-c0-v2,systematic_encode,per_payload_byte,33,33,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,66,66,62,31,31,1.939393939,gf8,gf8,false,false,9702,9702,9702,19404,9702,264,7,21,0,0,58240,0.057743819
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,384,768,384,928,959,128,0,12,160,31,3423,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,335,670,335,830,830,128,1,12,160,0,3004,1.139480692
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,335,670,335,830,830,128,2,12,160,0,3008,1.137965426
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,335,670,335,830,830,64,12,12,160,0,3048,1.123031496
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,63,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,258,1146,888,1935,1305,63,10,40,159,0,6202,0.551918736
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,63,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,160,4164,4066,8229,2525,63,4,14,159,0,23066,0.148400243
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,63,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,0,2016,2079,2079,63,1,0,1,0,0,8316,0.411616162
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,63,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,14112,14112,14112,28224,14112,384,7,21,0,0,84700,0.040413223
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,384,768,384,928,959,128,0,12,160,31,3423,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,335,670,335,830,830,128,1,12,160,0,3004,1.139480692
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,335,670,335,830,830,128,2,12,160,0,3008,1.137965426
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,96,32,31,1,1.333333333,gf8,gf8,false,false,335,670,335,830,830,64,12,12,160,0,3048,1.123031496
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,240,579,339,840,741,33,3,18,162,0,2850,1.201052632
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,240,576,339,837,741,33,6,21,162,0,2856,1.198529412
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,0,2016,2079,2079,63,1,0,1,0,0,8316,0.411616162
leopard2-c0-v2,systematic_encode,per_payload_byte,33,63,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,96,96,32,31,1,1.333333333,gf8,gf8,false,false,14112,14112,14112,28224,14112,384,7,21,0,0,84700,0.040413223
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,98,158,95,63,2.612244898,gf8,gf8,false,false,896,1792,896,2018,2113,256,0,14,226,95,7715,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,98,158,95,63,2.612244898,gf8,gf8,false,false,655,1310,655,1536,1536,256,1,14,226,0,5696,1.35445927
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,98,158,95,63,2.612244898,gf8,gf8,false,false,655,1310,655,1536,1536,256,2,14,226,0,5700,1.353508772
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,98,158,95,63,2.612244898,gf8,gf8,false,false,655,1310,655,1536,1536,128,14,14,226,0,5748,1.342205985
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,65,256,98,98,158,95,63,2.612244898,gf8,gf8,false,false,384,898,514,1191,1061,65,2,14,163,0,4186,1.843048256
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,65,256,98,98,158,95,63,2.612244898,gf8,gf8,false,false,384,896,514,1189,1061,65,4,16,163,0,4190,1.841288783
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,65,256,98,98,158,95,63,2.612244898,gf8,gf8,false,false,0,2080,2145,2145,65,1,0,1,0,0,8580,0.899184149
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,65,256,98,98,158,95,63,2.612244898,gf8,gf8,false,false,14406,14406,14406,28812,14406,392,7,21,0,0,86464,0.089227887
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,98,158,31,127,2.612244898,gf8,gf8,false,false,576,1152,576,1378,1409,128,0,18,226,31,5091,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,98,158,31,127,2.612244898,gf8,gf8,false,false,527,1054,527,1280,1280,128,1,18,226,0,4672,1.089683219
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,98,158,31,127,2.612244898,gf8,gf8,false,false,398,796,398,1022,1022,128,2,18,226,0,3644,1.397091109
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,256,256,98,158,31,127,2.612244898,gf8,gf8,false,false,398,796,398,1022,1022,64,12,18,226,0,3684,1.381921824
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,256,98,98,158,31,127,2.612244898,gf8,gf8,false,false,240,579,339,842,743,33,3,18,164,0,2854,1.783812193
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,256,98,98,158,31,127,2.612244898,gf8,gf8,false,false,240,576,339,839,743,33,6,21,164,0,2860,1.78006993
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,256,98,98,158,31,127,2.612244898,gf8,gf8,false,false,0,2080,2145,2145,65,1,0,1,0,0,8580,0.593356643
leopard2-c0-v2,systematic_encode,per_payload_byte,33,65,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,256,98,98,158,31,127,2.612244898,gf8,gf8,false,false,14406,14406,14406,28812,14406,392,7,21,0,0,86464,0.058879996
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,160,96,95,1,1.6,gf8,gf8,false,false,896,1792,896,2080,2175,256,0,14,288,95,7839,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,160,96,95,1,1.6,gf8,gf8,false,false,655,1310,655,1598,1598,256,1,14,288,0,5820,1.346907216
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,160,96,95,1,1.6,gf8,gf8,false,false,655,1310,655,1598,1598,256,2,14,288,0,5824,1.345982143
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,160,96,95,1,1.6,gf8,gf8,false,false,655,1310,655,1598,1598,128,14,14,288,0,5872,1.334979564
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,160,160,96,95,1,1.6,gf8,gf8,false,false,642,2808,2166,4619,3095,127,12,54,287,0,14902,0.526036774
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,160,160,96,95,1,1.6,gf8,gf8,false,false,384,16644,16386,32933,9245,127,4,16,287,0,91610,0.085569261
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,160,160,96,95,1,1.6,gf8,gf8,false,false,0,4064,4191,4191,127,1,0,1,0,0,16764,0.467609162
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,160,160,96,95,1,1.6,gf8,gf8,false,false,30720,30720,30720,61440,30720,640,8,24,0,0,184352,0.042521915
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,160,96,31,65,1.6,gf8,gf8,false,false,576,1152,576,1440,1471,128,0,18,288,31,5215,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,160,96,31,65,1.6,gf8,gf8,false,false,527,1054,527,1342,1342,128,1,18,288,0,4796,1.08736447
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,160,96,31,65,1.6,gf8,gf8,false,false,527,1054,527,1342,1342,128,2,18,288,0,4800,1.086458333
leopard2-c0-v2,systematic_encode,per_payload_byte,33,127,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,256,256,160,96,31,65,1.6,gf8,gf8,false,false,527,1054,527,1342,1342,64,12,18,288,0,4840,1.077479339
